価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
400万円",大阪府八尾市久宝寺2丁目,86.71平方メートル (公簿) / 26.22坪,http://local.google.co.jp/maps?q=大阪府八尾市久宝寺2丁目,,角地 ( 西 4m 私道 間口10.2m ) ( 南 4m 私道 間口4.4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101429-0011510,専属専任媒介,https://www.homes.co.jp/tochi/b-1014290011510/,株式会社福屋不動産販売　八尾店,大阪府八尾市桜ヶ丘２丁目215　八尾フコク生命ビル1F,1,画像あり
"
800万円",大阪府茨木市五日市2丁目15-10,91.98平方メートル (公簿) / 27.82坪,http://local.google.co.jp/maps?q=大阪府茨木市五日市2丁目15-10,,一方 ( 南 4.2m 公道 間口2m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

 ",相談,0133744-0004412,専任媒介,https://www.homes.co.jp/tochi/b-1337440004412/,-,-,1,画像あり
"
850万円",大阪府東大阪市柏田本町,68.04平方メートル (公簿) / 20.58坪,http://local.google.co.jp/maps?q=大阪府東大阪市柏田本町,,一方 ( 南 4m 私道 間口7.2m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0009021-0000314,一般媒介,https://www.homes.co.jp/tochi/b-90210000314/,センチュリー21住まいラボ,大阪府東大阪市長堂２丁目16-18,1,画像あり
"
980万円",大阪府泉南郡熊取町新野田2丁目,123.55平方メートル (公簿) / 37.37坪,http://local.google.co.jp/maps?q=大阪府泉南郡熊取町新野田2丁目,,一方 ( 西 4.8m 公道 間口8.1m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0121574-0002038,一般媒介,https://www.homes.co.jp/tochi/b-1215740002038/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
450万円",大阪府枚方市南船橋1丁目,74.89平方メートル (公簿) / 22.65坪,http://local.google.co.jp/maps?q=大阪府枚方市南船橋1丁目,,角地 ( 南 公道 間口5.2m ) ( 西 公道 間口13.2m ),市街化区域,宅地,第二種低層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0101398-0013567,仲介,https://www.homes.co.jp/tochi/b-1013980013567/,株式会社福屋不動産販売　津田店,大阪府枚方市津田西町３丁目１８番２号,1,画像なし
"
680万円",大阪府大阪市生野区小路東1丁目,41.98平方メートル (公簿) / 12.69坪,http://local.google.co.jp/maps?q=大阪府大阪市生野区小路東1丁目,,一方 ( 北 4.5m 公道 間口4.1m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0116704-0012369,仲介,https://www.homes.co.jp/tochi/b-1167040012369/,株式会社福屋不動産販売　南巽店,大阪府大阪市生野区巽南３丁目１６番２４号,1,画像あり
"
880万円",大阪府東大阪市新庄2丁目4-3,54.51平方メートル / 16.48坪,http://local.google.co.jp/maps?q=大阪府東大阪市新庄2丁目4-3,,一方 ( 南 4.7m 公道 間口5.8m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0144392-0000352,専任媒介★,https://www.homes.co.jp/tochi/b-1443920000352/,オーディン都市開発株式会社,大阪府大阪市城東区諏訪４丁目10-2,1,画像あり
"
980万円",大阪府泉南郡熊取町小垣内1丁目,377.7平方メートル (公簿) / 114.25坪,http://local.google.co.jp/maps?q=大阪府泉南郡熊取町小垣内1丁目,,一方 ( 南 2m 公道 間口21m ),市街化区域,宅地,準工業地域,-,所有権,不要,"古家あり 

",相談,0121574-0001515,専属専任媒介,https://www.homes.co.jp/tochi/b-1215740001515/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
980万円",大阪府高石市高師浜1丁目,66.14平方メートル (公簿) / 20坪,http://local.google.co.jp/maps?q=大阪府高石市高師浜1丁目,,一方 ( 南東 4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101397-0016745,仲介,https://www.homes.co.jp/tochi/b-1013970016745/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
610万円",大阪府大阪市生野区田島2丁目,53.23平方メートル (公簿) / 16.1坪,http://local.google.co.jp/maps?q=大阪府大阪市生野区田島2丁目,,一方 ( 東 3.8m 公道 ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

",相談,0116704-0012340,専属専任媒介,https://www.homes.co.jp/tochi/b-1167040012340/,株式会社福屋不動産販売　南巽店,大阪府大阪市生野区巽南３丁目１６番２４号,1,画像あり
"
980万円",大阪府茨木市橋の内3丁目,93.48平方メートル (公簿) / 28.27坪,http://local.google.co.jp/maps?q=大阪府茨木市橋の内3丁目,,角地 ( 北 4m 私道 ) ( 東 4.4m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101390-0011829,一般媒介,https://www.homes.co.jp/tochi/b-1013900011829/,株式会社福屋不動産販売　茨木店,大阪府茨木市大手町10番25号　アルカサールセリジェ大手町１階,1,画像あり
"
999万円",大阪府四條畷市岡山5丁目,57.96平方メートル / 17.53坪,http://local.google.co.jp/maps?q=大阪府四條畷市岡山5丁目,,一方 ( 南 4.6m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0136967-0006974,専任媒介,https://www.homes.co.jp/tochi/b-1369670006974/,シロヤ住宅流通株式会社,大阪府守口市梶町１丁目25-1,1,画像あり
"
730万円",大阪府堺市堺区西湊町2丁,108.86平方メートル / 32.93坪,http://local.google.co.jp/maps?q=大阪府堺市堺区西湊町2丁,,-,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0147299-0000036,専属専任媒介,https://www.homes.co.jp/tochi/b-1472990000036/,オリエント住宅販売株式会社　堺店,大阪府堺市堺区寺地町西１丁1-1,1,画像あり
"
700万円",大阪府堺市堺区石津町3丁,66.37平方メートル (公簿) / 20.07坪,http://local.google.co.jp/maps?q=大阪府堺市堺区石津町3丁,,一方 ( 北 2.7m 公道 間口5.7m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

","相談
（解体後更地渡し）",0123994-0008231,専任媒介,https://www.homes.co.jp/tochi/b-1239940008231/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
940万円",大阪府高石市高師浜1丁目,69.2平方メートル (公簿) / 20.93坪,http://local.google.co.jp/maps?q=大阪府高石市高師浜1丁目,,一方 ( 北西 3.6m 公道 間口5.4m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0008880-0003113,仲介,https://www.homes.co.jp/tochi/b-88800003113/,センチュリー21えびす不動産,大阪府岸和田市沼町30-8,1,画像あり
"
950万円",大阪府岸和田市摩湯町,109.09平方メートル (公簿) / 32.99坪,http://local.google.co.jp/maps?q=大阪府岸和田市摩湯町,,一方 ( 北東 4.7m 公道 間口9.7m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0008880-0002574,一般媒介,https://www.homes.co.jp/tochi/b-88800002574/,センチュリー21えびす不動産,大阪府岸和田市沼町30-8,1,画像あり
"
980万円",大阪府摂津市鳥飼八防1丁目,67.71平方メートル (公簿) / 20.48坪,http://local.google.co.jp/maps?q=大阪府摂津市鳥飼八防1丁目,,一方 ( 北 私道 間口2m ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,0107830-0010006,専属専任媒介,https://www.homes.co.jp/tochi/b-1078300010006/,株式会社福屋不動産販売　上新庄店,大阪府大阪市東淀川区豊新１丁目21番27号,1,画像あり
"
690万円",大阪府泉佐野市西本町,84.07平方メートル (公簿) / 25.43坪,http://local.google.co.jp/maps?q=大阪府泉佐野市西本町,,一方 ( 南 3.8m 私道 ),市街化区域,宅地,準住居地域,-,所有権,不要,"古家あり 

",相談,0121574-0001834,仲介,https://www.homes.co.jp/tochi/b-1215740001834/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
980万円",大阪府枚方市南中振2丁目,79.76平方メートル (公簿) / 24.12坪,http://local.google.co.jp/maps?q=大阪府枚方市南中振2丁目,,一方 ( 西 4.5m 私道 位置指定 間口5.5m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101392-0018024,専属専任媒介,https://www.homes.co.jp/tochi/b-1013920018024/,株式会社福屋不動産販売　千里中央店,大阪府豊中市新千里東町１丁目3番　せんちゅうパル4階,1,画像あり
"
900万円",大阪府八尾市植松町6丁目,45.61平方メートル (公簿) / 13.79坪,http://local.google.co.jp/maps?q=大阪府八尾市植松町6丁目,,( 西 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0101429-0012935,仲介,https://www.homes.co.jp/tochi/b-1014290012935/,株式会社福屋不動産販売　八尾店,大阪府八尾市桜ヶ丘２丁目215　八尾フコク生命ビル1F,1,画像あり
"
660万円",大阪府泉南郡熊取町五月ヶ丘2丁目,230.13平方メートル (公簿) / 69.61坪,http://local.google.co.jp/maps?q=大阪府泉南郡熊取町五月ヶ丘2丁目,,角地 ( 西 6m 私道 間口11.1m ) ( 南 4.4m 私道 間口18.6m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0121574-0001869,仲介,https://www.homes.co.jp/tochi/b-1215740001869/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
980万円",大阪府岸和田市野田町2丁目,166.09平方メートル (公簿) / 50.24坪,http://local.google.co.jp/maps?q=大阪府岸和田市野田町2丁目,,一方 ( 北西 1.8m 私道 間口6.6m ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり 

",相談,0101397-0017132,仲介,https://www.homes.co.jp/tochi/b-1013970017132/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
990万円",大阪府堺市西区上,71.13平方メートル (公簿) / 21.51坪,http://local.google.co.jp/maps?q=大阪府堺市西区上,,一方 ( 南 4.7m 公道 間口7.5m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0101410-0012518,仲介,https://www.homes.co.jp/tochi/b-1014100012518/,株式会社福屋不動産販売　北野田店,大阪府堺市東区大美野66-4,1,画像あり
"
980万円",大阪府岸和田市野田町2丁目,166.09平方メートル (公簿) / 50.24坪,http://local.google.co.jp/maps?q=大阪府岸和田市野田町2丁目,,一方 ( 北西 1.8m 私道 間口6.6m ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり 

",相談,0101930-0013550,仲介,https://www.homes.co.jp/tochi/b-1019300013550/,株式会社福屋不動産販売　鳳店,大阪府堺市西区上435-4,1,画像あり
"
680万円",大阪府泉佐野市湊3丁目,72.25平方メートル (公簿) / 21.85坪,http://local.google.co.jp/maps?q=大阪府泉佐野市湊3丁目,,一方 ( 南西 公道 間口6.4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0121574-0001032,専任媒介,https://www.homes.co.jp/tochi/b-1215740001032/,ハウスドゥ　熊取・泉佐野北　株式会社ルート1,大阪府泉南郡熊取町朝代西３丁目749-3,1,画像あり
"
980万円",大阪府岸和田市野田町2丁目,166.09平方メートル (公簿) / 50.24坪,http://local.google.co.jp/maps?q=大阪府岸和田市野田町2丁目,,一方 ( 北西 1.8m 私道 間口6.6m ),市街化区域,宅地,第二種住居地域,-,所有権,不要,"古家あり 

",相談,0146049-0000252,一般媒介★,https://www.homes.co.jp/tochi/b-1460490000252/,ハウスドゥ　岸和田下松駅前　株式会社サンライト住まいる,大阪府岸和田市下松町１丁目15-3,1,画像あり
"
750万円",大阪府高槻市富田町6丁目,51.98平方メートル (公簿) / 15.72坪,http://local.google.co.jp/maps?q=大阪府高槻市富田町6丁目,,二方 ( 北 3m 公道 間口8.5m ) ( 東 3m 公道 間口7.4m ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0146291-0000015,仲介,https://www.homes.co.jp/tochi/b-1462910000015/,ハウスドゥ　茨木総持寺駅前　株式会社Life Ark,大阪府茨木市総持寺駅前町6-13　大紅ビル101,1,画像あり
"
980万円",大阪府和泉市王子町,637.46平方メートル (実測) / 192.83坪,http://local.google.co.jp/maps?q=大阪府和泉市王子町,,一方 ( 東 4.6m 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0101410-0012309,仲介,https://www.homes.co.jp/tochi/b-1014100012309/,株式会社福屋不動産販売　北野田店,大阪府堺市東区大美野66-4,1,画像あり
"
400万円",大阪府岸和田市池尻町,69.98平方メートル (公簿) / 21.16坪,http://local.google.co.jp/maps?q=大阪府岸和田市池尻町,,一方 ( 南 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0146049-0000276,専任媒介★,https://www.homes.co.jp/tochi/b-1460490000276/,ハウスドゥ　岸和田下松駅前　株式会社サンライト住まいる,大阪府岸和田市下松町１丁目15-3,1,画像あり
"
800万円",大阪府東大阪市上六万寺町,168.35平方メートル / 50.92坪,http://local.google.co.jp/maps?q=大阪府東大阪市上六万寺町,,一方 ( 北 4m 私道 間口6.5m ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0101394-0012899,仲介,https://www.homes.co.jp/tochi/b-1013940012899/,株式会社福屋不動産販売　東大阪店,大阪府東大阪市御厨南１丁目2-22,1,画像あり
"
800万円",大阪府東大阪市上六万寺町,168.35平方メートル / 50.92坪,http://local.google.co.jp/maps?q=大阪府東大阪市上六万寺町,,一方 ( 北 4m 私道 間口6.5m ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0101429-0011415,仲介,https://www.homes.co.jp/tochi/b-1014290011415/,株式会社福屋不動産販売　八尾店,大阪府八尾市桜ヶ丘２丁目215　八尾フコク生命ビル1F,1,画像あり
"
680万円",大阪府大阪市生野区小路東1丁目,41.98平方メートル (公簿) / 12.69坪,http://local.google.co.jp/maps?q=大阪府大阪市生野区小路東1丁目,,一方 ( 北 4.5m 公道 間口4.1m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0109021-0010056,仲介,https://www.homes.co.jp/tochi/b-1090210010056/,株式会社福屋不動産販売　平野店,大阪府大阪市平野区瓜破２丁目４－６０,1,画像あり
"
800万円",大阪府東大阪市上六万寺町,168.35平方メートル / 50.92坪,http://local.google.co.jp/maps?q=大阪府東大阪市上六万寺町,,一方 ( 北 4m 私道 間口6.5m ),市街化区域,宅地,第一種中高層住居専用地域,高台,所有権,不要,"古家あり 

",相談,0101418-0012743,仲介,https://www.homes.co.jp/tochi/b-1014180012743/,株式会社福屋不動産販売　鶴見緑地店,大阪府大阪市鶴見区浜２丁目１番２号　レジデンス花時　１階,1,画像あり
"
990万円",大阪府堺市西区上,71.13平方メートル (公簿) / 21.51坪,http://local.google.co.jp/maps?q=大阪府堺市西区上,,一方 ( 南 4.7m 公道 間口7.5m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0101397-0016920,仲介,https://www.homes.co.jp/tochi/b-1013970016920/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
580万円",大阪府枚方市田口1丁目65-24,97.81平方メートル (公簿) / 29.58坪,http://local.google.co.jp/maps?q=大阪府枚方市田口1丁目65-24,,一方 ( 東 3.7m 私道 間口9.8m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0133996-0000273,売主,https://www.homes.co.jp/tochi/b-1339960000273/,株式会社マイダス,大阪府大阪市北区西天満６丁目8-2,1,画像あり
"
680万円",大阪府堺市西区浜寺諏訪森町西1丁,48.12平方メートル (公簿) / 14.55坪,http://local.google.co.jp/maps?q=大阪府堺市西区浜寺諏訪森町西1丁,,一方 ( 西 4m 私道 間口3.9m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0142712-0000089,売主,https://www.homes.co.jp/tochi/b-1427120000089/,ハウスドゥ！堺中之町東店　リベルテクレスト株式会社,大阪府堺市堺区中之町東２丁2-14,1,画像あり
"
900万円",大阪府河内長野市錦町,165平方メートル (公簿) / 49.91坪,http://local.google.co.jp/maps?q=大阪府河内長野市錦町,,一方 ( 西 4m 私道 間口4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0125727-0000834,専任媒介,https://www.homes.co.jp/tochi/b-1257270000834/,アシスト不動産販売株式会社　河内長野本店営業部,大阪府河内長野市西之山町10番22号,1,画像あり
"
980万円",大阪府和泉市王子町,637.46平方メートル (実測) / 192.83坪,http://local.google.co.jp/maps?q=大阪府和泉市王子町,,一方 ( 東 4.6m 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",即時,0101397-0016658,仲介,https://www.homes.co.jp/tochi/b-1013970016658/,株式会社福屋不動産販売　堺東店,大阪府堺市堺区一条通17-29,1,画像あり
"
980万円",大阪府堺市堺区永代町1丁,59.5平方メートル (公簿) / 17.99坪,http://local.google.co.jp/maps?q=大阪府堺市堺区永代町1丁,,一方 ( 南 7.8m 公道 間口6.2m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり 

","相談
（完成宅地渡しの為）",0123994-0004972,一般媒介,https://www.homes.co.jp/tochi/b-1239940004972/,株式会社ビィハウジング,大阪府堺市中区毛穴町113番地1,1,画像あり
"
520万円",大阪府岸和田市松風町17-1,69.05平方メートル / 20.88坪,http://local.google.co.jp/maps?q=大阪府岸和田市松風町17-1,,角地 ( 南東 公道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0121303-0000427,仲介,https://www.homes.co.jp/tochi/b-1213030000427/,株式会社あっとホーム,大阪府岸和田市南町３１－１,1,画像あり
"
820万円",大阪府藤井寺市東藤井寺町17-9,67.35平方メートル (公簿) / 20.37坪,http://local.google.co.jp/maps?q=大阪府藤井寺市東藤井寺町17-9,,一方 ( 西 4.1m 私道 位置指定 間口5.7m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0132458-0000045,専任媒介★,https://www.homes.co.jp/tochi/b-1324580000045/,株式会社春名住建,兵庫県尼崎市東園田町９丁目37-4,1,画像あり
"
680万円",大阪府南河内郡太子町大字太子,731平方メートル (公簿) / 221.12坪,http://local.google.co.jp/maps?q=大阪府南河内郡太子町大字太子,,一方 ( 南 4.7m 公道 間口25m ),市街化区域,山林,第二種住居地域,-,所有権,不要,"古家あり 

",相談,0125727-0000887,専任媒介,https://www.homes.co.jp/tochi/b-1257270000887/,アシスト不動産販売株式会社　河内長野本店営業部,大阪府河内長野市西之山町10番22号,1,画像あり
"
890万円",大阪府貝塚市西町5-7,79.33平方メートル (公簿) / 23.99坪,http://local.google.co.jp/maps?q=大阪府貝塚市西町5-7,,一方 ( 北西 3.5m 公道 間口5m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",即時,0121303-0000356,仲介,https://www.homes.co.jp/tochi/b-1213030000356/,株式会社あっとホーム,大阪府岸和田市南町３１－１,1,画像あり
"
680万円",大阪府高槻市東城山町,71平方メートル / 21.47坪,http://local.google.co.jp/maps?q=大阪府高槻市東城山町,,一方 ( 東 6.8m 公道 間口6.8m ),市街化区域,山林,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0107323-0002739,専任媒介,https://www.homes.co.jp/tochi/b-1073230002739/,タカセ不動産株式会社　ネット営業課,大阪府大阪市中央区瓦屋町１丁目９－２０,1,画像あり
"
780万円",大阪府大東市深野4丁目,56.92平方メートル (公簿) / 17.21坪,http://local.google.co.jp/maps?q=大阪府大東市深野4丁目,,一方 ( 東 6.6m 公道 ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101418-0014825,専属専任媒介,https://www.homes.co.jp/tochi/b-1014180014825/,株式会社福屋不動産販売　鶴見緑地店,大阪府大阪市鶴見区浜２丁目１番２号　レジデンス花時　１階,1,画像あり
"
780万円",大阪府八尾市山本町南2丁目,43.85平方メートル (公簿) / 13.26坪,http://local.google.co.jp/maps?q=大阪府八尾市山本町南2丁目,,一方 ( 南西 4m 私道 間口13.3m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0101429-0012634,仲介,https://www.homes.co.jp/tochi/b-1014290012634/,株式会社福屋不動産販売　八尾店,大阪府八尾市桜ヶ丘２丁目215　八尾フコク生命ビル1F,1,画像あり
"
798万円",大阪府泉南郡熊取町山の手台2丁目,167.37平方メートル (公簿) / 50.62坪,http://local.google.co.jp/maps?q=大阪府泉南郡熊取町山の手台2丁目,,一方 ( 北東 9m 公道 間口12.6m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0008880-0002638,仲介,https://www.homes.co.jp/tochi/b-88800002638/,センチュリー21えびす不動産,大阪府岸和田市沼町30-8,1,画像あり
"
780万円",大阪府八尾市山本町南2丁目,43.85平方メートル (公簿) / 13.26坪,http://local.google.co.jp/maps?q=大阪府八尾市山本町南2丁目,,一方 ( 南西 4m 私道 間口13.3m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0109021-0009607,仲介,https://www.homes.co.jp/tochi/b-1090210009607/,株式会社福屋不動産販売　平野店,大阪府大阪市平野区瓜破２丁目４－６０,1,画像あり
"
400万円",大阪府交野市倉治6丁目,80.22平方メートル (公簿) / 24.26坪,http://local.google.co.jp/maps?q=大阪府交野市倉治6丁目,,一方 ( 南 10m 公道 間口4.9m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0131221-0000088,専任媒介,https://www.homes.co.jp/tochi/b-1312210000088/,ハウジングプラザ京阪,大阪府枚方市養父東町18番26号-301,1,画像あり
"
980万円",大阪府寝屋川市春日町,76.2平方メートル (公簿) / 23.05坪,http://local.google.co.jp/maps?q=大阪府寝屋川市春日町,,一方 ( 南西 私道 間口7.8m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101389-0015471,専属専任媒介,https://www.homes.co.jp/tochi/b-1013890015471/,株式会社福屋不動産販売　香里店,大阪府寝屋川市香里南之町20-20　グランフィール香里園401号室,1,画像あり
"
750万円",大阪府大阪市東成区深江南2丁目10-22,64.19平方メートル (公簿) / 19.41坪,http://local.google.co.jp/maps?q=大阪府大阪市東成区深江南2丁目10-22,,一方 ( 南 6m 公道 間口1m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0137061-0000032,売主★,https://www.homes.co.jp/tochi/b-1370610000032/,株式会社アイ・ドリームス,大阪府大阪市天王寺区東高津町12番18号,1,画像あり
"
880万円",大阪府藤井寺市林1丁目,71.39平方メートル / 21.59坪,http://local.google.co.jp/maps?q=大阪府藤井寺市林1丁目,,一方 ( 西 4.7m 公道 間口5.9m ),市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",相談,0101429-0013312,仲介,https://www.homes.co.jp/tochi/b-1014290013312/,株式会社福屋不動産販売　八尾店,大阪府八尾市桜ヶ丘２丁目215　八尾フコク生命ビル1F,1,画像あり
"
666万円",大阪府寝屋川市池田西町,49.21平方メートル / 14.88坪,http://local.google.co.jp/maps?q=大阪府寝屋川市池田西町,,一方 ( 北 3.6m 私道 ),市街化区域,宅地,第二種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0136967-0007467,専任媒介,https://www.homes.co.jp/tochi/b-1369670007467/,シロヤ住宅流通株式会社,大阪府守口市梶町１丁目25-1,1,画像あり
"
880万円",大阪府四條畷市岡山東5丁目,104.18平方メートル (公簿) / 31.51坪,http://local.google.co.jp/maps?q=大阪府四條畷市岡山東5丁目,,一方 ( 西 6m 公道 ),市街化区域,宅地,第一種低層住居専用地域,ひな段,所有権,不要,"古家あり 

",相談,0101441-0011439,仲介,https://www.homes.co.jp/tochi/b-1014410011439/,株式会社福屋不動産販売　星田駅前店,大阪府交野市星田５丁目14-1,1,画像あり
"
550万円",大阪府大阪市東住吉区住道矢田9丁目,83.26平方メートル (公簿) / 25.18坪,http://local.google.co.jp/maps?q=大阪府大阪市東住吉区住道矢田9丁目,,一方 ( 北 7m 公道 間口2m ),市街化区域,宅地,第二種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0127758-0000232,専属専任媒介★,https://www.homes.co.jp/tochi/b-1277580000232/,株式会社シナジーコンサルティング,東京都台東区浅草橋５丁目1-36　パークサイド日東ビル1階,1,画像あり
"
880万円",大阪府四條畷市中野2丁目,57.33平方メートル (公簿) / 17.34坪,http://local.google.co.jp/maps?q=大阪府四條畷市中野2丁目,,角地 ( 北 4m 私道 ) ( 東 5m 私道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101441-0014043,仲介,https://www.homes.co.jp/tochi/b-1014410014043/,株式会社福屋不動産販売　星田駅前店,大阪府交野市星田５丁目14-1,1,画像あり
"
450万円",大阪府大東市北条6丁目14-22,84.81平方メートル (公簿) / 25.65坪,http://local.google.co.jp/maps?q=大阪府大東市北条6丁目14-22,,一方 ( 西 4m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0124850-0001012,一般媒介,https://www.homes.co.jp/tochi/b-1248500001012/,株式会社ネクサス不動産販売,大阪府門真市末広町32-7　コンフォート関1階,1,画像あり
"
780万円",大阪府堺市東区南野田,60.06平方メートル (公簿) / 18.16坪,http://local.google.co.jp/maps?q=大阪府堺市東区南野田,,一方 ( 北東 4.5m 公道 間口7.1m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101930-0011821,仲介,https://www.homes.co.jp/tochi/b-1019300011821/,株式会社福屋不動産販売　鳳店,大阪府堺市西区上435-4,1,画像あり
"
400万円",大阪府河内長野市旭ケ丘,205.72平方メートル (公簿) / 62.23坪,http://local.google.co.jp/maps?q=大阪府河内長野市旭ケ丘,,( 北 4.8m ),市街化調整区域,宅地,第一種低層住居専用地域,高台,所有権,不要,"古家あり 

",即時,0125727-0000792,専任媒介★,https://www.homes.co.jp/tochi/b-1257270000792/,アシスト不動産販売株式会社　河内長野本店営業部,大阪府河内長野市西之山町10番22号,1,画像あり
"
780万円",大阪府堺市東区南野田,60.06平方メートル (公簿) / 18.16坪,http://local.google.co.jp/maps?q=大阪府堺市東区南野田,,一方 ( 北東 4.5m 公道 間口7.1m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101412-0015380,仲介,https://www.homes.co.jp/tochi/b-1014120015380/,株式会社福屋不動産販売　中百舌鳥店,大阪府堺市北区中百舌鳥町２丁78番地2,1,画像あり
"
680万円",大阪府寝屋川市河北東町,53.63平方メートル / 16.22坪,http://local.google.co.jp/maps?q=大阪府寝屋川市河北東町,,( 東 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0136967-0007528,仲介,https://www.homes.co.jp/tochi/b-1369670007528/,シロヤ住宅流通株式会社,大阪府守口市梶町１丁目25-1,1,画像あり
