価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
850万円",高知県高知市福井扇町,70.68平方メートル (公簿) / 21.38坪,http://local.google.co.jp/maps?q=高知県高知市福井扇町,,角地 ( 北 12.3m 公道 ) ( 西 公道 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0146050-0000088,仲介,https://www.homes.co.jp/tochi/b-1460500000088/,ハウスドゥ　高知駅前　株式会社give,高知県高知市北本町３丁目4-9,1,画像あり
"
850万円",高知県高知市竹島町,177.46平方メートル / 53.68坪,http://local.google.co.jp/maps?q=高知県高知市竹島町,,一方 ( 北西 4m 公道 間口11.5m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3220275-0000809,仲介,https://www.homes.co.jp/tochi/b-32202750000809/,サンシャインみづき,高知県高知市みづき１丁目108-2,1,画像あり
"
850万円",高知県高知市大津乙,271平方メートル (公簿) / 81.97坪,http://local.google.co.jp/maps?q=高知県高知市大津乙,,二方 ( 東 3m ) ( 南 2.5m ),市街化調整区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,0129446-0001199,仲介,https://www.homes.co.jp/tochi/b-1294460001199/,ハウスドゥ　高知葛島　株式会社猪野晃三朗塗装店,高知県高知市葛島１丁目10-75　高知ファミリープラザ,1,画像あり
"
980万円",高知県高知市朝倉横町,91.44平方メートル / 27.66坪,http://local.google.co.jp/maps?q=高知県高知市朝倉横町,,二方 ( 南 ) ( 西 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,3220356-0000018,仲介,https://www.homes.co.jp/tochi/b-32203560000018/,フクヤ建設株式会社,高知県高知市薊野西町２丁目18-19,1,画像あり
"
980万円",高知県高知市新屋敷2丁目,95.36平方メートル (公簿) / 28.84坪,http://local.google.co.jp/maps?q=高知県高知市新屋敷2丁目,,一方 ( 北 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0137896-0000160,一般媒介,https://www.homes.co.jp/tochi/b-1378960000160/,有限会社パークホーム,高知県高知市城見町1番1号,1,画像あり
"
850万円",高知県高知市竹島町,177.46平方メートル (公簿) / 53.68坪,http://local.google.co.jp/maps?q=高知県高知市竹島町,,( 北西 4m 私道 位置指定 間口11.5m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0116790-0003018,仲介,https://www.homes.co.jp/tochi/b-1167900003018/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像あり
"
980万円",高知県高知市新屋敷2丁目,95.36平方メートル (公簿) / 28.84坪,http://local.google.co.jp/maps?q=高知県高知市新屋敷2丁目,,( 北 3.8m 公道 間口7.3m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0116790-0003065,仲介,https://www.homes.co.jp/tochi/b-1167900003065/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像あり
"
950万円",高知県高知市十津3丁目,296.41平方メートル (公簿) / 89.66坪,http://local.google.co.jp/maps?q=高知県高知市十津3丁目,,( 北 4m 公道 ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0116790-0002951,仲介,https://www.homes.co.jp/tochi/b-1167900002951/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像あり
"
850万円",高知県高知市福井扇町,70.68平方メートル (公簿) / 21.38坪,http://local.google.co.jp/maps?q=高知県高知市福井扇町,,( 北 5m 公道 位置指定 間口12.3m ) ( 西 6.5m 公道 位置指定 間口4.3m ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,0116790-0003009,仲介,https://www.homes.co.jp/tochi/b-1167900003009/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像あり
"
520万円",高知県高知市長尾山町198-3,325.91平方メートル / 98.58坪,http://local.google.co.jp/maps?q=高知県高知市長尾山町198-3,,一方 ( 東 ),市街化区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220281-0000573,一般媒介,https://www.homes.co.jp/tochi/b-32202810000573/,中央開発株式会社,高知県高知市鷹匠町２丁目2-28,1,画像あり
"
950万円",高知県高知市若松町,86.15平方メートル (公簿) / 26.06坪,http://local.google.co.jp/maps?q=高知県高知市若松町,,-,市街化区域,宅地,工業地域,-,所有権,不要,"古家あり 

",相談,0116790-0002968,仲介,https://www.homes.co.jp/tochi/b-1167900002968/,株式会社福重設計　イシンホーム高知東,高知県高知市介良乙９９３番地,1,画像あり
