価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
980万円",京都府八幡市橋本栗ケ谷,169.75平方メートル (公簿) / 51.34坪,http://local.google.co.jp/maps?q=京都府八幡市橋本栗ケ谷,,( 東 3.6m ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0102975-0008139,仲介,https://www.homes.co.jp/tochi/b-1029750008139/,株式会社福屋不動産販売　京田辺店,京都府京田辺市田辺中央１丁目1番地5　B.I.T.DAIEIビル　1F西,1,画像あり
"
430万円",京都府舞鶴市字北吸927-5,164.33平方メートル (公簿) / 49.7坪 共有持分1/1,http://local.google.co.jp/maps?q=京都府舞鶴市字北吸927-5,,一方,市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

","相談
（解体して更地渡し）",0145281-0000007,専任媒介★,https://www.homes.co.jp/tochi/b-1452810000007/,株式会社エコ・ビータ　不動産部,京都府舞鶴市溝尻町11-10,1,画像あり
"
850万円",京都府京田辺市興戸北落延,76.63平方メートル (公簿) / 23.18坪,http://local.google.co.jp/maps?q=京都府京田辺市興戸北落延,,一方 ( 東 6.5m 公道 間口5.6m ),市街化区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり 

",相談,0102975-0008115,仲介,https://www.homes.co.jp/tochi/b-1029750008115/,株式会社福屋不動産販売　京田辺店,京都府京田辺市田辺中央１丁目1番地5　B.I.T.DAIEIビル　1F西,1,画像あり
"
180万円",京都府亀岡市篠町王子唐櫃越1-37,99.96平方メートル (公簿) / 30.23坪,http://local.google.co.jp/maps?q=京都府亀岡市篠町王子唐櫃越1-37,,一方 ( 西 50m 私道 位置指定 間口7.8m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,0136458-0000021,一般媒介★,https://www.homes.co.jp/tochi/b-1364580000021/,株式会社トリアスハウジング,京都府京都市左京区松ケ崎泉川町１０‐９,1,画像あり
"
980万円",京都府亀岡市千代川町今津1丁目,91.52平方メートル (公簿) / 27.68坪,http://local.google.co.jp/maps?q=京都府亀岡市千代川町今津1丁目,,一方 ( 西 5m 公道 間口5.3m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101414-0008733,仲介,https://www.homes.co.jp/tochi/b-1014140008733/,株式会社福屋不動産販売　京都桂店,京都府京都市西京区上桂北村町241番,1,画像あり
"
250万円",京都府綾部市味方町平林,279.36平方メートル (公簿) / 84.5坪,http://local.google.co.jp/maps?q=京都府綾部市味方町平林,,一方 ( 北東 6m 公道 間口10m ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0129433-0000129,仲介,https://www.homes.co.jp/tochi/b-1294330000129/,ハウスドゥ　福知山　有限会社立石設計,京都府福知山市字天田418番地,1,画像あり
"
780万円",京都府城陽市枇杷庄島ノ宮,80.04平方メートル (公簿) / 24.21坪,http://local.google.co.jp/maps?q=京都府城陽市枇杷庄島ノ宮,,角地 ( 西 4m ) ( 北 4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0102975-0007132,仲介,https://www.homes.co.jp/tochi/b-1029750007132/,株式会社福屋不動産販売　京田辺店,京都府京田辺市田辺中央１丁目1番地5　B.I.T.DAIEIビル　1F西,1,画像あり
"
980万円",京都府京都市伏見区深草芳本町,54.38平方メートル (公簿) / 16.44坪,http://local.google.co.jp/maps?q=京都府京都市伏見区深草芳本町,,一方 ( 北 2.9m 公道 間口4.6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0105442-0008890,仲介,https://www.homes.co.jp/tochi/b-1054420008890/,株式会社福屋不動産販売　伏見店,京都府京都市伏見区竹田段川原町29番地1　アルデール・B　1F,1,画像あり
"
650万円",京都府城陽市寺田正道,85平方メートル (公簿) / 25.71坪,http://local.google.co.jp/maps?q=京都府城陽市寺田正道,,一方 ( 西 4.5m ),市街化区域,山林,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0101408-0011225,仲介,https://www.homes.co.jp/tochi/b-1014080011225/,株式会社福屋不動産販売　宇治店,京都府宇治市小倉町神楽田21-5 アーバネックス小倉ビル1F,1,画像あり
"
850万円",京都府京都市伏見区羽束師古川町,56.77平方メートル (公簿) / 17.17坪,http://local.google.co.jp/maps?q=京都府京都市伏見区羽束師古川町,,一方 ( 南 6m 公道 間口3.7m ),市街化区域,宅地,第二種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101431-0007705,仲介,https://www.homes.co.jp/tochi/b-1014310007705/,株式会社福屋不動産販売　長岡京店,京都府長岡京市開田２丁目9-22　ラルジュ天神通り101号,1,画像あり
"
780万円",京都府城陽市枇杷庄島ノ宮,80.04平方メートル (公簿) / 24.21坪,http://local.google.co.jp/maps?q=京都府城陽市枇杷庄島ノ宮,,角地 ( 西 4m ) ( 北 4m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101408-0009873,仲介,https://www.homes.co.jp/tochi/b-1014080009873/,株式会社福屋不動産販売　宇治店,京都府宇治市小倉町神楽田21-5 アーバネックス小倉ビル1F,1,画像あり
"
980万円",京都府京都市伏見区向島津田町,88.4平方メートル (公簿) / 26.74坪,http://local.google.co.jp/maps?q=京都府京都市伏見区向島津田町,,一方 ( 南東 4m 間口2.2m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101431-0008963,仲介,https://www.homes.co.jp/tochi/b-1014310008963/,株式会社福屋不動産販売　長岡京店,京都府長岡京市開田２丁目9-22　ラルジュ天神通り101号,1,画像あり
"
980万円",京都府京都市伏見区深草芳本町,54.38平方メートル (公簿) / 16.44坪,http://local.google.co.jp/maps?q=京都府京都市伏見区深草芳本町,,一方 ( 北 2.9m 公道 間口4.6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,0101431-0009252,仲介,https://www.homes.co.jp/tochi/b-1014310009252/,株式会社福屋不動産販売　長岡京店,京都府長岡京市開田２丁目9-22　ラルジュ天神通り101号,1,画像あり
