価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
952万円",愛媛県新居浜市宇高町4-5,449.59平方メートル / 136坪,http://local.google.co.jp/maps?q=愛媛県新居浜市宇高町4-5,,一方,非線引区域,宅地,-,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3220134-0000179,仲介,https://www.homes.co.jp/tochi/b-32201340000179/,ココホーム,愛媛県新居浜市篠場町5番23号,1,画像あり
"
935万円",愛媛県東温市下林字開発甲2448-1,257.42平方メートル / 77.86坪,http://local.google.co.jp/maps?q=愛媛県東温市下林字開発甲2448-1,,一方 ( 南 4m 公道 間口7m ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3220189-0000034,一般媒介,https://www.homes.co.jp/tochi/b-32201890000034/,株式会社協立土地建物商事,愛媛県松山市柳井町３丁目8-13,1,画像あり
"
500万円",愛媛県西条市丹原町久妙寺,363.98平方メートル / 110.1坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町久妙寺,,-,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0001232,専任媒介,https://www.homes.co.jp/tochi/b-32201220001232/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
500万円",愛媛県新居浜市阿島4丁目,794平方メートル / 240.18坪,http://local.google.co.jp/maps?q=愛媛県新居浜市阿島4丁目,,-,非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220118-0000956,仲介,https://www.homes.co.jp/tochi/b-32201180000956/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像なし
"
898万円",愛媛県伊予郡砥部町宮内1076-3,190.26平方メートル / 57.55坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町宮内1076-3,,一方 ( 南 2.3m 公道 ),都市計画区域外,雑種地,無指定,高台,所有権,不要,"古家あり 

",即時,3220103-0000113,仲介,https://www.homes.co.jp/tochi/b-32201030000113/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
"
880万円",愛媛県伊予郡砥部町大南87,359.73平方メートル / 108.81坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町大南87,,一方 ( 南 2.5m 公道 ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",即時,3220103-0000135,仲介,https://www.homes.co.jp/tochi/b-32201030000135/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
"
480万円",愛媛県西条市丹原町長野,376.55平方メートル / 113.9坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町長野,,( 西 4.4m 公道 ) ( 北 3.2m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3702182-0000190,一般媒介,https://www.homes.co.jp/tochi/b-37021820000190/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
650万円",愛媛県西条市飯岡,208.72平方メートル / 63.13坪,http://local.google.co.jp/maps?q=愛媛県西条市飯岡,,( 南西 4m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0001383,一般媒介,https://www.homes.co.jp/tochi/b-32201220001383/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
490万円",愛媛県西条市丹原町北田野,426.68平方メートル / 129.07坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町北田野,,( 東 4m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0001166,仲介,https://www.homes.co.jp/tochi/b-32201220001166/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
600万円",愛媛県西条市三津屋南9-7,173.52平方メートル / 52.48坪,http://local.google.co.jp/maps?q=愛媛県西条市三津屋南9-7,,( 南 20m 公道 間口8.5m ),非線引区域,宅地,商業地域,-,所有権,不要,"古家あり 

",相談,3220266-0000451,仲介,https://www.homes.co.jp/tochi/b-32202660000451/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
650万円",愛媛県新居浜市光明寺1丁目,525平方メートル / 158.81坪,http://local.google.co.jp/maps?q=愛媛県新居浜市光明寺1丁目,,( 南 4.2m 公道 ),非線引区域,畑,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000093,一般媒介,https://www.homes.co.jp/tochi/b-37021900000093/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
550万円",愛媛県西条市小松町新屋敷字地ノ下,308.9平方メートル / 93.44坪,http://local.google.co.jp/maps?q=愛媛県西条市小松町新屋敷字地ノ下,,( 南 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220266-0000002,仲介,https://www.homes.co.jp/tochi/b-32202660000002/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
930万円",愛媛県伊予郡砥部町宮内,244.91平方メートル / 74.08坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町宮内,,一方 ( 東 4m 公道 ),都市計画区域外,宅地,無指定,ひな段,所有権,不要,"古家あり 

",相談,3220062-0001137,専任媒介,https://www.homes.co.jp/tochi/b-32200620001137/,株式会社ケーズハウス,愛媛県松山市枝松３丁目6-37,1,画像あり
"
500万円",愛媛県西条市氷見乙,383平方メートル / 115.85坪,http://local.google.co.jp/maps?q=愛媛県西条市氷見乙,,-,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220122-0001328,一般媒介,https://www.homes.co.jp/tochi/b-32201220001328/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
880万円",愛媛県伊予郡砥部町川井,435.63平方メートル / 131.77坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町川井,,一方 ( 東 3m 公道 間口24.3m ),都市計画区域外,その他,-,高台,所有権,不要,"古家あり更地引渡可 

",相談,3220107-0000746,一般媒介,https://www.homes.co.jp/tochi/b-32201070000746/,株式会社リビング椿,愛媛県松山市東石井６丁目6番44号,1,画像あり
"
500万円","愛媛県西条市三芳1800-7,1800-8",338.85平方メートル / 102.5坪,"http://local.google.co.jp/maps?q=愛媛県西条市三芳1800-7,1800-8",,( 東 ),非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220266-0000321,仲介,https://www.homes.co.jp/tochi/b-32202660000321/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
550万円",愛媛県西条市大町,164.28平方メートル / 49.69坪,http://local.google.co.jp/maps?q=愛媛県西条市大町,,( 西 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220266-0000295,仲介,https://www.homes.co.jp/tochi/b-32202660000295/,株式会社マーク住研　住まいプラザ,愛媛県西条市大町704-1,1,画像あり
"
949万円",愛媛県松山市新浜町乙49-21,209.11平方メートル / 63.25坪,http://local.google.co.jp/maps?q=愛媛県松山市新浜町乙49-21,,( 北西 4m 公道 間口4m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220110-0000956,仲介,https://www.homes.co.jp/tochi/b-32201100000956/,ありがとう不動産,愛媛県松山市萱町６丁目110-1　キクエ第１ビル1F,1,画像なし
"
611万円",愛媛県新居浜市大生院,505平方メートル / 152.76坪,http://local.google.co.jp/maps?q=愛媛県新居浜市大生院,,( 南 3m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0001271,専任媒介,https://www.homes.co.jp/tochi/b-32201180001271/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
637万円",愛媛県新居浜市西連寺町1丁目,234平方メートル / 70.78坪,http://local.google.co.jp/maps?q=愛媛県新居浜市西連寺町1丁目,,-,非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220118-0001263,仲介,https://www.homes.co.jp/tochi/b-32201180001263/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
1,000万円",愛媛県今治市高橋甲35-3、甲35-7,330.99平方メートル (公簿) / 100.12坪,http://local.google.co.jp/maps?q=愛媛県今治市高橋甲35-3、甲35-7,,-,市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

","相談
（2021年4月頃引越し予定）",0137327-0000134,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000134/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像あり
"
650万円",愛媛県新居浜市中村3丁目,451.62平方メートル / 136.61坪,http://local.google.co.jp/maps?q=愛媛県新居浜市中村3丁目,,( 東 公道 ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220118-0001078,専任媒介,https://www.homes.co.jp/tochi/b-32201180001078/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
300万円",愛媛県今治市八町西1丁目4-13,204.38平方メートル (公簿) / 61.82坪,http://local.google.co.jp/maps?q=愛媛県今治市八町西1丁目4-13,,一方 ( 東 3m 私道 間口11.8m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0137327-0000043,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000043/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像あり
"
550万円",愛媛県新居浜市清水町,392.41平方メートル / 118.7坪,http://local.google.co.jp/maps?q=愛媛県新居浜市清水町,,( 東 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0000919,一般媒介,https://www.homes.co.jp/tochi/b-32201180000919/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
1,000万円",愛媛県今治市蒼社町1丁目6-56,208.26平方メートル (公簿) / 62.99坪,http://local.google.co.jp/maps?q=愛媛県今治市蒼社町1丁目6-56,,-,市街化区域,宅地,準工業地域,平坦,所有権,不要,"古家あり 

",即時,0137327-0000110,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000110/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像あり
"
580万円",愛媛県新居浜市八幡1丁目,215.8平方メートル / 65.27坪,http://local.google.co.jp/maps?q=愛媛県新居浜市八幡1丁目,,( 東 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0001315,一般媒介,https://www.homes.co.jp/tochi/b-32201180001315/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
700万円",愛媛県新居浜市中村1丁目,448.49平方メートル / 135.66坪,http://local.google.co.jp/maps?q=愛媛県新居浜市中村1丁目,,( 東 3m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220118-0001186,専任媒介,https://www.homes.co.jp/tochi/b-32201180001186/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
980万円",愛媛県今治市風早町1丁目,242.77平方メートル / 73.43坪,http://local.google.co.jp/maps?q=愛媛県今治市風早町1丁目,,一方 ( 北東 5.8m 公道 ),市街化区域,宅地,商業地域,-,所有権,不要,"古家あり更地引渡可 

",相談,3702131-0001281,一般媒介,https://www.homes.co.jp/tochi/b-37021310001281/,株式会社愛媛総合センター,愛媛県今治市旭町４丁目１－８,1,画像あり
"
850万円",愛媛県西条市周布,239.89平方メートル (公簿) / 72.56坪,http://local.google.co.jp/maps?q=愛媛県西条市周布,,角地 ( 北東 5m 公道 間口15m ) ( 南西 4m 公道 間口15m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000873,仲介,https://www.homes.co.jp/tochi/b-1344210000873/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
880万円",愛媛県今治市矢田乙360-11,368.61平方メートル (公簿) / 111.5坪,http://local.google.co.jp/maps?q=愛媛県今治市矢田乙360-11,,一方,市街化調整区域,宅地,無指定,その他,所有権,不要,"古家あり 

",即時,0137327-0000142,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000142/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像あり
"
768万円",愛媛県新居浜市大生院,338.5平方メートル / 102.39坪,http://local.google.co.jp/maps?q=愛媛県新居浜市大生院,,( 北東 5.1m 公道 ) ( 北西 2.3m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3220118-0001252,仲介,https://www.homes.co.jp/tochi/b-32201180001252/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
950万円",愛媛県西条市神拝乙,175.6平方メートル / 53.11坪,http://local.google.co.jp/maps?q=愛媛県西条市神拝乙,,接道なし,非線引区域,宅地,第二種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000604,仲介,https://www.homes.co.jp/tochi/b-1344210000604/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
700万円",愛媛県新居浜市北内町3丁目,462平方メートル / 139.75坪,http://local.google.co.jp/maps?q=愛媛県新居浜市北内町3丁目,,( 東 ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220118-0000874,仲介,https://www.homes.co.jp/tochi/b-32201180000874/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
870万円",愛媛県西条市小松町妙口,309.43平方メートル (実測) / 93.6坪,http://local.google.co.jp/maps?q=愛媛県西条市小松町妙口,,一方 ( 北東 5m 公道 ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000523,専任媒介★,https://www.homes.co.jp/tochi/b-1344210000523/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
900万円",愛媛県今治市中日吉町3丁目3-36,188.29平方メートル (公簿) / 56.95坪,http://local.google.co.jp/maps?q=愛媛県今治市中日吉町3丁目3-36,,一方 ( 北西 4m 公道 間口15.6m ),市街化区域,宅地,第一種中高層住居専用地域,平坦,所有権,不要,"古家あり 

",即時,0137327-0000123,専属専任媒介★,https://www.homes.co.jp/tochi/b-1373270000123/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像あり
"
980万円",愛媛県西条市大町,226.97平方メートル (公簿) / 68.65坪,http://local.google.co.jp/maps?q=愛媛県西条市大町,,一方 ( 北 4m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000807,一般媒介★,https://www.homes.co.jp/tochi/b-1344210000807/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
600万円",愛媛県松山市太山寺町,137.27平方メートル / 41.52坪,http://local.google.co.jp/maps?q=愛媛県松山市太山寺町,,一方 ( 東 4m 私道 ),市街化調整区域,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3220107-0000470,一般媒介,https://www.homes.co.jp/tochi/b-32201070000470/,株式会社リビング椿,愛媛県松山市東石井６丁目6番44号,1,画像あり
"
940万円",愛媛県西条市小松町新屋敷,531平方メートル (公簿) / 160.62坪,http://local.google.co.jp/maps?q=愛媛県西条市小松町新屋敷,,二方 ( 南東 13m 公道 ) ( 南西 2.1m 公道 ),非線引区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000755,仲介,https://www.homes.co.jp/tochi/b-1344210000755/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
900万円",愛媛県西条市中野甲,718.83平方メートル (公簿) / 217.44坪,http://local.google.co.jp/maps?q=愛媛県西条市中野甲,,二方 ( 北 公道 ) ( 西 公道 ),非線引区域,宅地,田園住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000501,仲介,https://www.homes.co.jp/tochi/b-1344210000501/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
550万円",愛媛県新居浜市萩生,300.83平方メートル / 91坪,http://local.google.co.jp/maps?q=愛媛県新居浜市萩生,,( 北 4m 公道 間口13.5m ),非線引区域,宅地,第一種中高層住居専用地域,-,所有権,不要,"古家あり 

",相談,3220118-0001015,仲介,https://www.homes.co.jp/tochi/b-32201180001015/,大屋不動産　新居浜店,愛媛県新居浜市北新町5番11号,1,画像あり
"
880万円",愛媛県松山市湯渡町38-2,109.37平方メートル / 33.08坪,http://local.google.co.jp/maps?q=愛媛県松山市湯渡町38-2,,二方 ( 西 2m 公道 間口9.5m ) ( 南 3.5m 公道 間口13.6m ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,3220338-0000203,一般媒介,https://www.homes.co.jp/tochi/b-32203380000203/,株式会社HR,愛媛県松山市宮西２丁目7-7,1,画像あり
"
450万円",愛媛県伊予市湊町,115.24平方メートル (公簿) / 34.86坪,http://local.google.co.jp/maps?q=愛媛県伊予市湊町,,一方 ( 東 5m 公道 間口5.6m ),市街化区域,宅地,商業地域,平坦,所有権,不要,"古家あり 

",相談,0120166-0005880,仲介,https://www.homes.co.jp/tochi/b-1201660005880/,株式会社日本エイジェント　お部屋さがし物語　道後 愛大前店,愛媛県松山市道後樋又３番３２号,1,画像あり
"
500万円",愛媛県伊予郡砥部町川井849,239.52平方メートル / 72.45坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町川井849,,二方 ( 西 3m 公道 ) ( 東 私道 ),都市計画区域外,宅地,無指定,平坦,所有権,不要,"古家あり 

",相談,3220338-0000102,一般媒介,https://www.homes.co.jp/tochi/b-32203380000102/,株式会社HR,愛媛県松山市宮西２丁目7-7,1,画像あり
"
530万円",愛媛県今治市朝倉下甲1209-1,250.45平方メートル (公簿) / 75.76坪,http://local.google.co.jp/maps?q=愛媛県今治市朝倉下甲1209-1,,-,市街化調整区域,宅地,-,-,所有権,不要,"古家あり 

",即時,0129719-0000013,一般媒介★,https://www.homes.co.jp/tochi/b-1297190000013/,大和住宅産業有限会社,愛媛県今治市南宝来町３丁目1-17,1,画像あり
"
590万円",愛媛県新居浜市沢津町2丁目10-20,164.46平方メートル / 49.74坪,http://local.google.co.jp/maps?q=愛媛県新居浜市沢津町2丁目10-20,,( 東 4m ),非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220265-0000554,仲介,https://www.homes.co.jp/tochi/b-32202650000554/,有限会社フジ宅建不動産,愛媛県新居浜市田所町1-1,1,画像あり
"
570万円",愛媛県新居浜市庄内町6丁目8番　土地,143.3平方メートル / 43.34坪,http://local.google.co.jp/maps?q=愛媛県新居浜市庄内町6丁目8番　土地,,( 南 3.4m 間口24.5m ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3220265-0000533,仲介,https://www.homes.co.jp/tochi/b-32202650000533/,有限会社フジ宅建不動産,愛媛県新居浜市田所町1-1,1,画像あり
"
770万円",愛媛県松山市石風呂町,283.86平方メートル (公簿) / 85.86坪,http://local.google.co.jp/maps?q=愛媛県松山市石風呂町,,接道なし ( 東 2.3m 公道 間口17.7m ),市街化区域,宅地,第一種住居地域,その他,所有権,不要,"古家あり 

",相談,0120166-0005980,仲介,https://www.homes.co.jp/tochi/b-1201660005980/,株式会社日本エイジェント　お部屋さがし物語　道後 愛大前店,愛媛県松山市道後樋又３番３２号,1,画像あり
"
600万円",愛媛県西条市丹原町長野,659.92平方メートル / 199.62坪,http://local.google.co.jp/maps?q=愛媛県西条市丹原町長野,,一方 ( 北西 3m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,3702182-0000126,一般媒介,https://www.homes.co.jp/tochi/b-37021820000126/,株式会社愛媛総合センター　イエステーション西条店,愛媛県西条市大町706-9,1,画像あり
"
750万円",愛媛県松山市雄郡2丁目241-3,70.77平方メートル / 21.4坪,http://local.google.co.jp/maps?q=愛媛県松山市雄郡2丁目241-3,,-,市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",即時,0129550-0000330,一般媒介★,https://www.homes.co.jp/tochi/b-1295500000330/,株式会社エリッツ不動産販売,京都府京都市下京区四条通新町東入月鉾町59　エリッツ四条烏丸ビル３Ｆ,1,画像あり
"
980万円",愛媛県西条市壬生川,534.31平方メートル (公簿) / 161.62坪,http://local.google.co.jp/maps?q=愛媛県西条市壬生川,,角地 ( 南西 4m 公道 ) ( 南東 公道 ),非線引区域,宅地,田園住居地域,-,所有権,不要,"古家あり更地引渡可 

",相談,0134421-0000666,専任媒介★,https://www.homes.co.jp/tochi/b-1344210000666/,ハウスドゥ！いよ西条店　株式会社いえてつ,愛媛県西条市大町848番地,1,画像あり
"
980万円",愛媛県今治市波止浜2丁目,279.36平方メートル (公簿) / 84.5坪,http://local.google.co.jp/maps?q=愛媛県今治市波止浜2丁目,,一方 ( 南西 6.9m 公道 間口4.9m ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",即時,0122778-0002133,専属専任媒介,https://www.homes.co.jp/tochi/b-1227780002133/,ハウスドゥ！ふじみ野店　エステート埼玉株式会社,埼玉県富士見市ふじみ野東３丁目14-1,1,画像あり
"
668万円",愛媛県松山市山越3丁目,111.8平方メートル (公簿) / 33.81坪,http://local.google.co.jp/maps?q=愛媛県松山市山越3丁目,,一方 ( 北 公道 間口10m ),市街化区域,宅地,第二種中高層住居専用地域,ひな段,所有権,不要,"古家あり 

",相談,0120166-0003211,仲介,https://www.homes.co.jp/tochi/b-1201660003211/,株式会社日本エイジェント　お部屋さがし物語　道後 愛大前店,愛媛県松山市道後樋又３番３２号,1,画像あり
"
698.8万円",愛媛県松山市神田町,201.25平方メートル (公簿) / 60.87坪,http://local.google.co.jp/maps?q=愛媛県松山市神田町,,一方 ( 北 3m 公道 間口13.5m ),市街化区域,宅地,近隣商業地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3228201-0001874,仲介,https://www.homes.co.jp/tochi/b-32282010001874/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
480万円",愛媛県新居浜市下泉町1丁目,200.29平方メートル / 60.58坪,http://local.google.co.jp/maps?q=愛媛県新居浜市下泉町1丁目,,一方 ( 西 3m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000069,一般媒介,https://www.homes.co.jp/tochi/b-37021900000069/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
590万円",愛媛県新居浜市西連寺町1丁目,177.9平方メートル / 53.81坪,http://local.google.co.jp/maps?q=愛媛県新居浜市西連寺町1丁目,,一方 ( 北 3m 公道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3702190-0000022,一般媒介★,https://www.homes.co.jp/tochi/b-37021900000022/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
690万円",愛媛県松山市雄郡2丁目,81.15平方メートル (公簿) / 24.54坪,http://local.google.co.jp/maps?q=愛媛県松山市雄郡2丁目,,一方 ( 西 3m 公道 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,3228201-0000648,仲介,https://www.homes.co.jp/tochi/b-32282010000648/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
590万円",愛媛県新居浜市沢津町2丁目,164.46平方メートル / 49.74坪,http://local.google.co.jp/maps?q=愛媛県新居浜市沢津町2丁目,,一方 ( 東 5m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000019,一般媒介★,https://www.homes.co.jp/tochi/b-37021900000019/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
600万円",愛媛県新居浜市神郷1丁目,211.28平方メートル / 63.91坪,http://local.google.co.jp/maps?q=愛媛県新居浜市神郷1丁目,,角地 ( 東 3.7m 公道 ) ( 南 4.5m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000046,一般媒介★,https://www.homes.co.jp/tochi/b-37021900000046/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
400万円",愛媛県宇和島市川内,283.04平方メートル (公簿) / 85.61坪,http://local.google.co.jp/maps?q=愛媛県宇和島市川内,,一方 ( 北西 2.3m 公道 間口21.5m ),非線引区域,宅地,第一種低層住居専用地域,平坦,所有権,不要,"古家あり更地引渡可 

",相談,0102554-0000652,一般媒介,https://www.homes.co.jp/tochi/b-1025540000652/,有限会社丸和,愛媛県宇和島市栄町港３丁目４番１号,1,画像あり
"
580万円",愛媛県新居浜市瀬戸町,139.44平方メートル / 42.18坪,http://local.google.co.jp/maps?q=愛媛県新居浜市瀬戸町,,一方 ( 西 3m 私道 ),非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,3702190-0000027,一般媒介★,https://www.homes.co.jp/tochi/b-37021900000027/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
450万円",愛媛県西条市小松町新屋敷,249.8平方メートル / 75.56坪,http://local.google.co.jp/maps?q=愛媛県西条市小松町新屋敷,,-,非線引区域,宅地,-,-,所有権,不要,"古家あり 

",相談,3220122-0001269,専任媒介,https://www.homes.co.jp/tochi/b-32201220001269/,大屋不動産株式会社　西条店,愛媛県西条市神拝甲535-1,1,画像あり
"
500万円",愛媛県新居浜市山田町,644.62平方メートル / 194.99坪,http://local.google.co.jp/maps?q=愛媛県新居浜市山田町,,一方 ( 西 3m ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり更地引渡可 

",相談,3702190-0000034,一般媒介★,https://www.homes.co.jp/tochi/b-37021900000034/,株式会社愛媛総合センター　イエステーション新居浜店,愛媛県新居浜市繁本町7-4,1,画像あり
"
980万円",愛媛県伊予郡砥部町千足155,843.2平方メートル / 255.06坪,http://local.google.co.jp/maps?q=愛媛県伊予郡砥部町千足155,,二方 ( 西 2.1m 公道 ) ( 東 公道 ),都市計画区域外,宅地,無指定,傾斜地,所有権,不要,"古家あり 

",即時,3220103-0000081,仲介,https://www.homes.co.jp/tochi/b-32201030000081/,有限会社徳永不動産,愛媛県伊予郡砥部町高尾田272,1,画像あり
"
880万円",愛媛県松山市山西町,166平方メートル (公簿) / 50.21坪,http://local.google.co.jp/maps?q=愛媛県松山市山西町,,二方 ( 南西 ) ( 北東 ),市街化区域,宅地,第一種住居地域,平坦,所有権,不要,"古家あり 

",相談,3228201-0001474,仲介,https://www.homes.co.jp/tochi/b-32282010001474/,株式会社アート不動産　SUMiTAS松山南店,愛媛県松山市朝生田町７丁目1-23,1,画像あり
"
700万円",愛媛県今治市大西町宮脇甲73-21,221.45平方メートル (公簿) / 66.98坪,http://local.google.co.jp/maps?q=愛媛県今治市大西町宮脇甲73-21,,一方 ( 西 5m 公道 間口12.8m ),市街化調整区域,宅地,無指定,その他,所有権,不要,"古家あり更地引渡可 

",即時,0137327-0000102,一般媒介,https://www.homes.co.jp/tochi/b-1373270000102/,重松建設株式会社 不動産事業部,愛媛県今治市常盤町４丁目7番地6,1,画像なし
