価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
"
650万円",鹿児島県鹿児島市吉野町,409.24平方メートル (公簿) / 123.79坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,一方 ( 北東 4m 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139808-0001206,専任媒介,https://www.homes.co.jp/tochi/b-1398080001206/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
580万円",鹿児島県鹿児島市西俣町,855.52平方メートル (公簿) / 258.79坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西俣町,,接道なし,非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0129368-0004406,専任媒介,https://www.homes.co.jp/tochi/b-1293680004406/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
680万円",鹿児島県鹿児島市大明丘2丁目,128.86平方メートル (公簿) / 38.98坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市大明丘2丁目,,角地 ( 南 5m ) ( 西 私道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139808-0000923,仲介,https://www.homes.co.jp/tochi/b-1398080000923/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
812万円",鹿児島県鹿児島市西伊敷4丁目,111.86平方メートル (公簿) / 33.83坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市西伊敷4丁目,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129368-0003059,一般媒介,https://www.homes.co.jp/tochi/b-1293680003059/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
1,000万円",鹿児島県鹿児島市東佐多町,"1,671.5平方メートル (公簿) / 505.62坪",http://local.google.co.jp/maps?q=鹿児島県鹿児島市東佐多町,,一方 ( 北東 6m 公道 ),非線引区域,宅地,無指定,-,所有権,不要,"古家あり 

",相談,0139808-0001189,一般媒介,https://www.homes.co.jp/tochi/b-1398080001189/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
810万円",鹿児島県鹿児島市大明丘3丁目,107.15平方メートル (公簿) / 32.41坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市大明丘3丁目,,角地 ( 北 公道 ) ( 東 公道 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129452-0002827,一般媒介,https://www.homes.co.jp/tochi/b-1294520002827/,ハウスドゥ！鹿児島中央店　南日本ハウス株式会社,鹿児島県鹿児島市上荒田町38番8号,1,画像あり
"
700万円",鹿児島県鹿児島市緑ヶ丘町,145.27平方メートル (公簿) / 43.94坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市緑ヶ丘町,,一方 ( 南 ),市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0139808-0000912,仲介,https://www.homes.co.jp/tochi/b-1398080000912/,ハウスドゥ！吉野店　株式会社フォローエステート,鹿児島県鹿児島市吉野１丁目9-7,1,画像あり
"
300万円",鹿児島県霧島市隼人町真孝,84.07平方メートル (公簿) / 25.43坪,http://local.google.co.jp/maps?q=鹿児島県霧島市隼人町真孝,,接道なし,非線引区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0148234-0000021,専任媒介,https://www.homes.co.jp/tochi/b-1482340000021/,内島不動産株式会社,鹿児島県霧島市隼人町真孝164-3,1,画像あり
"
930万円",鹿児島県鹿児島市伊敷6丁目,592.32平方メートル (公簿) / 179.17坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市伊敷6丁目,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129368-0003220,専任媒介,https://www.homes.co.jp/tochi/b-1293680003220/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
"
350万円",鹿児島県鹿児島市田上6丁目,113.34平方メートル (公簿) / 34.28坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市田上6丁目,,一方 ( 北 私道 ),市街化区域,宅地,第一種住居地域,-,所有権,不要,"古家あり 

",相談,0145105-0000178,一般媒介★,https://www.homes.co.jp/tochi/b-1451050000178/,ハウスドゥ　中山　合同会社ハッピー,鹿児島県鹿児島市山田町378,1,画像あり
"
990万円",鹿児島県鹿児島市吉野町,330.29平方メートル (公簿) / 99.91坪,http://local.google.co.jp/maps?q=鹿児島県鹿児島市吉野町,,接道なし,市街化区域,宅地,第一種低層住居専用地域,-,所有権,不要,"古家あり 

",相談,0129368-0001982,一般媒介,https://www.homes.co.jp/tochi/b-1293680001982/,ハウスドゥ！伊敷店　南日本ハウス株式会社,鹿児島県鹿児島市下伊敷１丁目46-16,1,画像あり
